timestamp,machine_id,temperature_c,vibration_mm_s,rpm,current_a,load_pct,belt_speed_mps,throughput_units_min,ambient_temperature_c,operating_mode,machine_state,fault_label,fault_severity,temperature_c_anomaly_score,temperature_c_rolling_z,vibration_mm_s_anomaly_score,vibration_mm_s_rolling_z,current_a_anomaly_score,current_a_rolling_z,rpm_anomaly_score,rpm_rolling_z,throughput_units_min_anomaly_score,throughput_units_min_rolling_z,anomaly_score,is_anomaly,anomaly_severity,contributing_sensors,suspected_fault
2026-05-20T14:38:28,line1_motor1,62.74,1.388,1538.2,10.4,58.08,1.414,100.71,21.58,production,degraded,bearing_wear,medium,0.0,-2.0381,0.5,1.1332,0.0,-1.6587,0.95,2.0105,0.95,-1.4947,0.6531,True,medium,vibration_mm_s;rpm;throughput_units_min,vibration_anomaly
2026-05-20T14:38:29,line1_motor1,62.17,1.342,1544.6,9.42,52.19,1.391,91.94,21.7,production,degraded,bearing_wear,medium,0.0,-2.3055,0.5,0.9433,0.2972,-2.9458,0.95,2.2383,0.95,-2.1972,0.6864,True,medium,vibration_mm_s;rpm;throughput_units_min,vibration_anomaly
2026-05-20T14:38:30,line1_motor1,61.31,1.419,1550.1,10.12,53.22,1.392,83.97,21.4,production,warning,bearing_wear,medium,0.1373,-2.706,0.55,1.2426,0.0,-1.9883,0.95,2.4222,0.95,-2.8129,0.6784,True,medium,vibration_mm_s;rpm;throughput_units_min,belt_misalignment
2026-05-20T14:38:31,line1_motor1,62.76,1.348,1541.3,9.75,54.96,1.393,89.57,21.57,production,degraded,bearing_wear,medium,0.0,-1.953,0.5,0.9527,0.0,-2.4689,0.95,2.0564,0.95,-2.3281,0.6531,True,medium,vibration_mm_s;rpm;throughput_units_min,vibration_anomaly
2026-05-20T14:38:32,line1_motor1,61.72,1.333,1558.6,10.34,53.19,1.398,83.5,21.26,production,degraded,bearing_wear,medium,0.0,-2.452,0.5,0.8869,0.0,-1.663,0.95,2.6866,0.95,-2.7749,0.6531,True,medium,vibration_mm_s;rpm;throughput_units_min,vibration_anomaly
2026-05-20T14:38:33,line1_motor1,63.03,1.369,1503.2,10.02,55.36,1.337,87.89,21.66,production,degraded,bearing_wear,medium,0.0,-1.779,0.5,1.0246,0.0,-2.0841,0.95,0.5565,0.95,-2.3978,0.6531,True,medium,vibration_mm_s;rpm;throughput_units_min,vibration_anomaly
2026-05-20T14:38:34,line1_motor1,61.58,1.321,1482.9,9.9,50.63,1.407,91.43,21.26,production,degraded,bearing_wear,medium,0.0,-2.4787,0.5,0.8262,0.0,-2.2239,0.95,-0.2303,0.95,-2.0939,0.6531,True,medium,vibration_mm_s;rpm;throughput_units_min,vibration_anomaly
2026-05-20T14:38:35,line1_motor1,63.2,1.394,1531.2,10.25,57.4,1.387,95.38,22.08,production,degraded,bearing_wear,medium,0.5,-1.6538,0.5,1.1132,0.0,-1.7388,0.95,1.6228,0.95,-1.7662,0.7188,True,high,temperature_c;vibration_mm_s;rpm;throughput_units_min,thermal_anomaly
2026-05-20T14:38:36,line1_motor1,60.94,1.367,1530.3,10.44,53.19,1.344,86.87,22.03,production,degraded,bearing_wear,medium,0.1583,-2.7374,0.5,0.9978,0.0,-1.4742,0.95,1.5759,0.95,-2.4079,0.6739,True,medium,vibration_mm_s;rpm;throughput_units_min,vibration_anomaly
2026-05-20T14:38:37,line1_motor1,58.97,1.359,1492.8,9.81,48.33,1.373,83.34,21.21,production,degraded,bearing_wear,medium,0.7489,-3.6234,0.5,0.9594,0.0,-2.2886,0.95,0.1329,0.95,-2.6489,0.7515,True,high,temperature_c;vibration_mm_s;rpm;throughput_units_min,overheating
2026-05-20T14:38:38,line1_motor1,58.59,1.309,1534.6,9.21,46.78,1.407,73.79,21.11,production,degraded,bearing_wear,medium,0.8072,-3.7108,0.5,0.7518,0.3584,-3.0376,0.95,1.7306,0.95,-3.323,0.7993,True,high,temperature_c;vibration_mm_s;current_a;rpm;throughput_units_min,overheating
2026-05-20T14:38:39,line1_motor1,59.39,1.348,1558.6,10.24,49.1,1.42,85.74,21.18,production,degraded,bearing_wear,medium,0.5084,-3.2627,0.5,0.9037,0.0,-1.6717,0.95,2.6153,0.95,-2.3842,0.7199,True,high,temperature_c;vibration_mm_s;rpm;throughput_units_min,thermal_anomaly
2026-05-20T14:38:40,line1_motor1,58.81,1.303,1533.3,8.71,45.94,1.341,77.94,21.45,production,degraded,bearing_wear,medium,0.6352,-3.4527,0.5,0.7159,0.7285,-3.5928,0.95,1.6381,0.95,-2.9297,0.8181,True,high,temperature_c;vibration_mm_s;current_a;rpm;throughput_units_min,motor_overload
2026-05-20T14:38:41,line1_motor1,62.68,1.359,1518.1,10.14,53.53,1.358,83.52,21.43,production,degraded,bearing_wear,medium,0.0,-1.6684,0.5,0.9375,0.0,-1.7398,0.95,1.054,0.95,-2.48,0.6531,True,medium,vibration_mm_s;rpm;throughput_units_min,vibration_anomaly
2026-05-20T14:38:42,line1_motor1,61.22,1.367,1478.6,10.04,52.18,1.351,89.62,21.79,production,degraded,bearing_wear,medium,0.0,-2.3063,0.5,0.964,0.0,-1.8504,0.95,-0.4486,0.95,-2.0103,0.6531,True,medium,vibration_mm_s;rpm;throughput_units_min,vibration_anomaly
2026-05-20T14:38:43,line1_motor1,62.4,1.414,1510.8,10.23,55.94,1.377,91.06,21.23,production,warning,bearing_wear,medium,0.0,-1.7612,0.55,1.1488,0.0,-1.5948,0.95,0.7707,0.95,-1.8852,0.6604,True,medium,vibration_mm_s;rpm;throughput_units_min,belt_misalignment
2026-05-20T14:38:44,line1_motor1,61.99,1.472,1511.2,10.71,55.16,1.329,89.58,21.42,production,warning,bearing_wear,medium,0.0,-1.9279,0.55,1.3771,0.0,-0.9773,0.95,0.7805,0.95,-1.9794,0.6604,True,medium,vibration_mm_s;rpm;throughput_units_min,belt_misalignment
2026-05-20T14:38:45,line1_motor1,61.08,1.35,1500.9,9.56,50.88,1.35,81.36,22.08,production,degraded,bearing_wear,medium,0.0,-2.3152,0.5,0.8724,0.0,-2.4159,0.95,0.382,0.95,-2.5537,0.6531,True,medium,vibration_mm_s;rpm;throughput_units_min,vibration_anomaly
2026-05-20T14:38:46,line1_motor1,62.11,1.408,1548.8,9.4,50.23,1.398,87.61,21.02,production,warning,bearing_wear,medium,0.0,-1.8368,0.55,1.1032,0.0636,-2.5954,0.95,2.1945,0.95,-2.0727,0.6675,True,medium,vibration_mm_s;rpm;throughput_units_min,belt_misalignment
2026-05-20T14:38:47,line1_motor1,60.88,1.371,1540.6,9.39,50.2,1.416,88.67,21.75,production,degraded,bearing_wear,medium,0.0,-2.3552,0.5,0.9455,0.0466,-2.5699,0.95,1.864,0.95,-1.9747,0.6583,True,medium,vibration_mm_s;rpm;throughput_units_min,vibration_anomaly
2026-05-20T14:38:48,line1_motor1,59.65,1.397,1511.6,8.97,48.55,1.347,83.6,21.88,production,degraded,bearing_wear,medium,0.2332,-2.8497,0.5,1.0456,0.359,-3.0385,0.95,0.7587,0.95,-2.3168,0.7239,True,high,vibration_mm_s;current_a;rpm;throughput_units_min,vibration_anomaly
2026-05-20T14:38:49,line1_motor1,61.36,1.395,1490.8,10.15,51.06,1.404,85.11,21.4,production,degraded,bearing_wear,medium,0.0,-2.0809,0.5,1.031,0.0,-1.5731,0.95,-0.0336,0.95,-2.1861,0.6531,True,medium,vibration_mm_s;rpm;throughput_units_min,vibration_anomaly
2026-05-20T14:38:50,line1_motor1,60.93,1.37,1481.2,10.31,49.91,1.345,78.83,21.5,production,degraded,bearing_wear,medium,0.0,-2.2406,0.5,0.922,0.0,-1.372,0.95,-0.3984,0.95,-2.6003,0.6531,True,medium,vibration_mm_s;rpm;throughput_units_min,vibration_anomaly
2026-05-20T14:38:51,line1_motor1,61.26,1.436,1561.0,9.78,49.31,1.408,84.86,21.3,production,warning,bearing_wear,medium,0.0,-2.0755,0.55,1.1884,0.0,-2.0096,0.95,2.5971,0.95,-2.1516,0.6604,True,medium,vibration_mm_s;rpm;throughput_units_min,belt_misalignment
2026-05-20T14:38:52,line1_motor1,60.1,1.386,1551.1,9.72,50.62,1.358,86.38,20.83,production,degraded,bearing_wear,medium,0.0243,-2.5364,0.5,0.9747,0.0,-2.066,0.95,2.1995,0.95,-2.0307,0.6563,True,medium,vibration_mm_s;rpm;throughput_units_min,vibration_anomaly
2026-05-20T14:38:53,line1_motor1,61.86,1.377,1456.1,10.24,53.29,1.414,90.18,20.89,production,degraded,bearing_wear,medium,0.0,-1.7748,0.5,0.9311,0.0,-1.4148,0.95,-1.3418,0.95,-1.7495,0.6531,True,medium,vibration_mm_s;rpm;throughput_units_min,vibration_anomaly
2026-05-20T14:38:54,line1_motor1,59.59,1.352,1534.6,10.21,47.18,1.362,78.07,21.36,production,degraded,bearing_wear,medium,0.1274,-2.6911,0.5,0.8215,0.0,-1.4408,0.95,1.5703,0.95,-2.5737,0.6698,True,medium,vibration_mm_s;rpm;throughput_units_min,vibration_anomaly
2026-05-20T14:38:55,line1_motor1,60.04,1.355,1548.7,9.33,47.79,1.363,80.2,21.77,production,degraded,bearing_wear,medium,0.0,-2.4687,0.5,0.8285,0.0,-2.4853,0.95,2.0715,0.95,-2.3934,0.6531,True,medium,vibration_mm_s;rpm;throughput_units_min,vibration_anomaly
2026-05-20T14:38:56,line1_motor1,61.27,1.411,1541.0,9.87,50.16,1.336,81.54,21.49,production,warning,bearing_wear,medium,0.0,-1.9406,0.55,1.0562,0.0,-1.8144,0.95,1.7717,0.95,-2.2731,0.6604,True,medium,vibration_mm_s;rpm;throughput_units_min,belt_misalignment
2026-05-20T14:38:57,line1_motor1,61.75,1.405,1484.9,9.63,51.67,1.399,91.16,21.54,production,warning,bearing_wear,medium,0.0,-1.7281,0.55,1.0247,0.0,-2.0831,0.95,-0.293,0.95,-1.5924,0.6604,True,medium,vibration_mm_s;rpm;throughput_units_min,belt_misalignment
2026-05-20T14:38:58,line1_motor1,61.08,1.391,1550.5,9.68,50.67,1.375,79.42,21.39,production,degraded,bearing_wear,medium,0.0,-1.9818,0.5,0.9607,0.0,-2.002,0.95,2.099,0.95,-2.3744,0.6531,True,medium,vibration_mm_s;rpm;throughput_units_min,vibration_anomaly
2026-05-20T14:38:59,line1_motor1,59.03,1.401,1530.3,9.15,43.91,1.384,71.67,21.18,production,warning,bearing_wear,medium,0.1796,-2.7694,0.55,0.9977,0.0653,-2.598,0.95,1.3516,0.95,-2.8651,0.6913,True,medium,vibration_mm_s;rpm;throughput_units_min,belt_misalignment
2026-05-20T14:39:00,line1_motor1,61.0,1.376,1548.2,9.3,48.58,1.441,85.34,21.36,production,degraded,bearing_wear,medium,0.0,-1.959,0.5,0.8861,0.0,-2.3945,0.95,1.9846,0.95,-1.9211,0.6531,True,medium,vibration_mm_s;rpm;throughput_units_min,vibration_anomaly
2026-05-20T14:39:01,line1_motor1,59.37,1.394,1545.3,9.26,47.49,1.391,80.21,20.3,production,degraded,bearing_wear,medium,0.0532,-2.5797,0.5,0.9574,0.0,-2.4119,0.95,1.8619,0.95,-2.244,0.6601,True,medium,vibration_mm_s;rpm;throughput_units_min,vibration_anomaly
2026-05-20T14:39:02,line1_motor1,59.0,1.387,1506.5,8.78,46.43,1.403,75.62,21.42,production,degraded,bearing_wear,medium,0.1228,-2.6842,0.5,0.9224,0.2845,-2.9267,0.95,0.4571,0.95,-2.5202,0.7011,True,high,vibration_mm_s;rpm;throughput_units_min,vibration_anomaly
2026-05-20T14:39:03,line1_motor1,60.32,1.42,1489.0,8.91,46.66,1.379,69.57,21.35,production,warning,bearing_wear,medium,0.0,-2.142,0.55,1.0582,0.1555,-2.7333,0.95,-0.1801,0.95,-2.8757,0.6778,True,medium,vibration_mm_s;rpm;throughput_units_min,belt_misalignment
2026-05-20T14:39:04,line1_motor1,60.55,1.46,1505.5,10.22,50.56,1.363,82.01,21.84,production,warning,bearing_wear,medium,0.0,-2.0316,0.55,1.2227,0.0,-1.2248,0.95,0.4138,0.95,-2.0331,0.6604,True,medium,vibration_mm_s;rpm;throughput_units_min,belt_misalignment
2026-05-20T14:39:05,line1_motor1,59.68,1.511,1553.8,9.73,46.17,1.432,84.73,21.67,production,warning,bearing_wear,medium,0.0,-2.3386,0.55,1.4355,0.0,-1.7754,0.95,2.145,0.95,-1.838,0.6604,True,medium,vibration_mm_s;rpm;throughput_units_min,belt_misalignment
2026-05-20T14:39:06,line1_motor1,59.52,1.383,1507.5,9.64,45.4,1.348,72.89,20.91,production,degraded,bearing_wear,medium,0.0,-2.3704,0.5,0.8771,0.0,-1.8619,0.95,0.4698,0.95,-2.5788,0.6531,True,medium,vibration_mm_s;rpm;throughput_units_min,vibration_anomaly
2026-05-20T14:39:07,line1_motor1,61.99,1.398,1550.1,9.28,49.82,1.39,79.1,21.1,production,degraded,bearing_wear,medium,0.0,-1.4181,0.5,0.9371,0.0,-2.25,0.95,1.9905,0.95,-2.1537,0.6531,True,medium,vibration_mm_s;rpm;throughput_units_min,vibration_anomaly
2026-05-20T14:39:08,line1_motor1,59.22,1.39,1581.4,10.16,47.89,1.382,76.27,21.49,production,degraded,bearing_wear,medium,0.0,-2.4386,0.5,0.897,0.0,-1.2413,0.95,3.058,0.95,-2.3119,0.6531,True,medium,vibration_mm_s;rpm;throughput_units_min,vibration_anomaly
2026-05-20T14:39:09,line1_motor1,60.12,1.46,1511.4,9.93,50.79,1.34,81.69,21.45,production,warning,bearing_wear,medium,0.0,-2.0773,0.55,1.1975,0.0,-1.4928,0.95,0.571,0.95,-1.9433,0.6604,True,medium,vibration_mm_s;rpm;throughput_units_min,belt_misalignment
2026-05-20T14:39:10,line1_motor1,60.55,1.412,1525.7,9.68,48.58,1.377,84.99,21.23,production,warning,bearing_wear,medium,0.0,-1.8989,0.55,0.9814,0.0,-1.7629,0.95,1.0722,0.95,-1.717,0.6604,True,medium,vibration_mm_s;rpm;throughput_units_min,belt_misalignment
2026-05-20T14:39:11,line1_motor1,58.47,1.41,1528.6,9.17,45.93,1.354,80.71,20.85,production,warning,bearing_wear,medium,0.0901,-2.6352,0.55,0.9684,0.0,-2.3136,0.95,1.17,0.95,-1.9719,0.6722,True,medium,vibration_mm_s;rpm;throughput_units_min,belt_misalignment
2026-05-20T14:39:12,line1_motor1,58.7,1.413,1519.1,8.78,44.38,1.382,78.32,21.22,production,warning,bearing_wear,medium,0.0097,-2.5146,0.55,0.9773,0.14,-2.71,0.95,0.8273,0.95,-2.101,0.6773,True,medium,vibration_mm_s;rpm;throughput_units_min,belt_misalignment
2026-05-20T14:39:13,line1_motor1,61.41,1.466,1497.5,9.03,48.64,1.361,77.77,21.35,production,warning,bearing_wear,medium,0.0,-1.5131,0.55,1.2087,0.0,-2.4005,0.95,0.058,0.95,-2.1155,0.6604,True,medium,vibration_mm_s;rpm;throughput_units_min,belt_misalignment
2026-05-20T14:39:14,line1_motor1,60.51,1.419,1496.7,9.59,50.08,1.359,78.9,21.72,production,warning,bearing_wear,medium,0.0,-1.8236,0.55,0.9929,0.0,-1.7664,0.95,0.0261,0.95,-2.0237,0.6604,True,medium,vibration_mm_s;rpm;throughput_units_min,belt_misalignment
2026-05-20T14:39:15,line1_motor1,61.52,1.482,1563.7,9.07,47.16,1.373,75.67,20.91,production,warning,bearing_wear,medium,0.0,-1.4469,0.55,1.2725,0.0,-2.3091,0.95,2.3798,0.95,-2.2018,0.6604,True,medium,vibration_mm_s;rpm;throughput_units_min,belt_misalignment
2026-05-20T14:39:16,line1_motor1,61.14,1.413,1482.5,9.59,49.73,1.356,76.34,21.16,production,warning,bearing_wear,medium,0.0,-1.5712,0.55,0.9546,0.0,-1.7266,0.95,-0.4867,0.95,-2.1363,0.6604,True,medium,vibration_mm_s;rpm;throughput_units_min,belt_misalignment
2026-05-20T14:39:17,line1_motor1,59.74,1.446,1513.5,9.55,49.12,1.344,76.31,21.24,production,warning,bearing_wear,medium,0.0,-2.054,0.55,1.1016,0.0,-1.7558,0.95,0.6029,0.95,-2.1143,0.6604,True,medium,vibration_mm_s;rpm;throughput_units_min,belt_misalignment
2026-05-20T14:39:18,line1_motor1,62.88,1.475,1427.6,9.24,52.74,1.379,89.35,21.25,production,warning,bearing_wear,medium,0.0,-0.9271,0.55,1.2303,0.0,-2.0706,0.95,-2.4101,0.95,-1.304,0.6604,True,medium,vibration_mm_s;rpm;throughput_units_min,belt_misalignment
2026-05-20T14:39:19,line1_motor1,58.74,1.463,1589.2,9.43,46.67,1.421,78.55,20.96,production,warning,bearing_wear,medium,0.0,-2.3727,0.55,1.1685,0.0,-1.8494,0.95,3.1906,0.95,-1.9476,0.6604,True,medium,vibration_mm_s;rpm;throughput_units_min,belt_misalignment
2026-05-20T14:39:20,line1_motor1,61.52,1.408,1537.1,9.63,47.96,1.404,80.6,21.49,production,warning,bearing_wear,medium,0.0,-1.3804,0.55,0.9097,0.0,-1.6215,0.95,1.3844,0.95,-1.8064,0.6604,True,medium,vibration_mm_s;rpm;throughput_units_min,belt_misalignment
2026-05-20T14:39:21,line1_motor1,60.29,1.422,1487.7,9.98,50.9,1.341,81.46,21.64,production,warning,bearing_wear,medium,0.0,-1.7975,0.55,0.9709,0.0,-1.2388,0.95,-0.3151,0.95,-1.7417,0.6604,True,medium,vibration_mm_s;rpm;throughput_units_min,belt_misalignment
2026-05-20T14:39:22,line1_motor1,61.36,1.437,1535.5,10.27,48.22,1.392,81.52,21.98,production,warning,bearing_wear,medium,0.0,-1.4118,0.55,1.0373,0.0,-0.9225,0.95,1.3207,0.95,-1.7228,0.6604,True,medium,vibration_mm_s;rpm;throughput_units_min,belt_misalignment
2026-05-20T14:39:23,line1_motor1,60.66,1.609,1489.3,9.67,50.87,1.32,77.69,21.7,production,warning,bearing_wear,medium,0.0,-1.6426,0.55,1.8451,0.0,-1.5532,0.95,-0.2699,0.95,-1.9367,0.6604,True,medium,vibration_mm_s;rpm;throughput_units_min,belt_misalignment
2026-05-20T14:39:24,line1_motor1,60.64,1.397,1501.9,9.07,45.97,1.393,73.38,21.04,production,degraded,bearing_wear,medium,0.0,-1.636,0.5,0.8326,0.0,-2.17,0.95,0.1612,0.95,-2.1731,0.6531,True,medium,vibration_mm_s;rpm;throughput_units_min,vibration_anomaly
2026-05-20T14:39:25,line1_motor1,61.67,1.421,1538.4,9.34,46.76,1.385,74.9,21.67,production,warning,bearing_wear,medium,0.0,-1.27,0.55,0.9437,0.0,-1.8671,0.95,1.4083,0.95,-2.0647,0.6604,True,medium,vibration_mm_s;rpm;throughput_units_min,belt_misalignment
2026-05-20T14:39:26,line1_motor1,59.53,1.433,1472.0,9.57,49.23,1.374,78.62,21.21,production,warning,bearing_wear,medium,0.0,-1.9924,0.55,0.9982,0.0,-1.6106,0.95,-0.87,0.95,-1.8252,0.6604,True,medium,vibration_mm_s;rpm;throughput_units_min,belt_misalignment
2026-05-20T14:39:27,line1_motor1,60.48,1.409,1520.7,9.37,46.44,1.421,74.76,21.71,production,warning,bearing_wear,medium,0.0,-1.6516,0.55,0.8789,0.0,-1.8052,0.95,0.7961,0.95,-2.0331,0.6604,True,medium,vibration_mm_s;rpm;throughput_units_min,belt_misalignment
2026-05-20T14:39:28,line1_motor1,59.49,1.41,1580.1,9.24,45.82,1.38,73.71,21.75,production,warning,bearing_wear,medium,0.0,-1.9711,0.55,0.8817,0.0,-1.9235,0.95,2.7916,0.95,-2.0728,0.6604,True,medium,vibration_mm_s;rpm;throughput_units_min,belt_misalignment
2026-05-20T14:39:29,line1_motor1,61.04,1.488,1491.5,9.4,47.31,1.366,72.95,21.39,production,warning,bearing_wear,medium,0.0,-1.4323,0.55,1.2666,0.0,-1.7408,0.95,-0.2138,0.95,-2.0955,0.6604,True,medium,vibration_mm_s;rpm;throughput_units_min,belt_misalignment
2026-05-20T14:39:30,line1_motor1,59.93,1.527,1475.9,8.91,47.54,1.402,79.38,21.66,production,warning,bearing_wear,medium,0.0,-1.7931,0.55,1.4589,0.0,-2.2267,0.95,-0.7439,0.95,-1.7069,0.6604,True,medium,vibration_mm_s;rpm;throughput_units_min,belt_misalignment
2026-05-20T14:39:31,line1_motor1,63.02,1.464,1511.9,9.82,50.74,1.349,86.85,21.79,production,warning,bearing_wear,medium,0.0,-0.7442,0.55,1.1387,0.0,-1.2763,0.95,0.4766,0.95,-1.2624,0.6604,True,medium,vibration_mm_s;rpm;throughput_units_min,belt_misalignment
2026-05-20T14:39:32,line1_motor1,60.18,1.43,1545.7,9.22,45.26,1.405,70.15,21.3,production,warning,bearing_wear,medium,0.0,-1.6894,0.55,0.963,0.0,-1.8781,0.95,1.6102,0.95,-2.2132,0.6604,True,medium,vibration_mm_s;rpm;throughput_units_min,belt_misalignment
2026-05-20T14:39:33,line1_motor1,59.22,1.453,1552.8,8.84,44.67,1.396,78.06,21.42,production,warning,bearing_wear,medium,0.0,-1.9924,0.55,1.0794,0.0,-2.2416,0.95,1.8332,0.95,-1.7384,0.6604,True,medium,vibration_mm_s;rpm;throughput_units_min,belt_misalignment
2026-05-20T14:39:34,line1_motor1,60.13,1.439,1570.2,8.84,47.46,1.387,83.37,21.14,production,warning,bearing_wear,medium,0.0,-1.6738,0.55,1.0068,0.0,-2.215,0.95,2.3877,0.95,-1.421,0.6604,True,medium,vibration_mm_s;rpm;throughput_units_min,belt_misalignment
2026-05-20T14:39:35,line1_motor1,59.84,1.439,1532.7,9.49,47.63,1.432,71.35,21.46,production,warning,bearing_wear,medium,0.0,-1.7547,0.55,1.005,0.0,-1.5446,0.95,1.1292,0.95,-2.0917,0.6604,True,medium,vibration_mm_s;rpm;throughput_units_min,belt_misalignment
2026-05-20T14:39:36,line1_motor1,62.47,1.471,1466.4,10.05,50.34,1.395,82.99,21.49,production,warning,bearing_wear,medium,0.0,-0.8803,0.55,1.1721,0.0,-0.9732,0.95,-1.0781,0.95,-1.4139,0.6604,True,medium,vibration_mm_s;rpm;throughput_units_min,belt_misalignment
2026-05-20T14:39:37,line1_motor1,61.04,1.451,1537.5,9.98,50.1,1.366,81.92,21.46,production,warning,bearing_wear,medium,0.0,-1.3434,0.55,1.063,0.0,-1.037,0.95,1.281,0.95,-1.4644,0.6604,True,medium,vibration_mm_s;rpm;throughput_units_min,belt_misalignment
2026-05-20T14:39:38,line1_motor1,58.67,1.461,1480.3,9.45,44.83,1.364,73.79,21.48,production,warning,bearing_wear,medium,0.0,-2.1031,0.55,1.1189,0.0,-1.5592,0.95,-0.6202,0.95,-1.9101,0.6604,True,medium,vibration_mm_s;rpm;throughput_units_min,belt_misalignment
2026-05-20T14:39:39,line1_motor1,61.76,1.491,1517.8,10.27,51.17,1.402,87.56,21.4,production,warning,bearing_wear,medium,0.0,-1.0871,0.55,1.2842,0.0,-0.7321,0.95,0.6226,0.95,-1.1215,0.6604,True,medium,vibration_mm_s;rpm;throughput_units_min,belt_misalignment
2026-05-20T14:39:40,line1_motor1,59.99,1.431,1577.2,8.68,43.86,1.421,66.41,21.37,production,warning,bearing_wear,medium,0.0,-1.6529,0.55,0.9499,0.0,-2.2987,0.95,2.5587,0.95,-2.2925,0.6604,True,medium,vibration_mm_s;rpm;throughput_units_min,belt_misalignment
2026-05-20T14:39:41,line1_motor1,61.81,1.478,1621.1,9.37,45.51,1.398,77.32,21.84,production,warning,bearing_wear,medium,0.0,-1.0544,0.55,1.2148,0.0,-1.6,0.95,3.8867,0.95,-1.6644,0.6604,True,medium,vibration_mm_s;rpm;throughput_units_min,belt_misalignment
2026-05-20T14:39:42,line1_motor1,60.69,1.464,1533.0,9.37,48.23,1.335,71.58,21.47,production,warning,bearing_wear,medium,0.0,-1.4093,0.55,1.1362,0.0,-1.5869,0.95,1.0564,0.95,-1.9683,0.6604,True,medium,vibration_mm_s;rpm;throughput_units_min,belt_misalignment
2026-05-20T14:39:43,line1_motor1,61.12,1.479,1580.5,8.91,45.93,1.391,77.28,21.48,production,warning,bearing_wear,medium,0.0,-1.2615,0.55,1.2242,0.0,-2.0212,0.95,2.54,0.95,-1.6361,0.6604,True,medium,vibration_mm_s;rpm;throughput_units_min,belt_misalignment
2026-05-20T14:39:44,line1_motor1,61.66,1.454,1509.1,9.74,48.28,1.365,83.94,21.11,production,warning,bearing_wear,medium,0.0,-1.082,0.55,1.0792,0.0,-1.1962,0.95,0.2748,0.95,-1.2565,0.6604,True,medium,vibration_mm_s;rpm;throughput_units_min,belt_misalignment
2026-05-20T14:39:45,line1_motor1,60.11,1.446,1489.5,9.98,46.19,1.353,81.87,20.9,production,warning,bearing_wear,medium,0.0,-1.569,0.55,1.0308,0.0,-0.9541,0.95,-0.3463,0.95,-1.3627,0.6604,True,medium,vibration_mm_s;rpm;throughput_units_min,belt_misalignment
2026-05-20T14:39:46,line1_motor1,61.78,1.521,1512.7,9.71,47.87,1.429,82.1,21.89,production,warning,bearing_wear,medium,0.0,-1.026,0.55,1.4823,0.0,-1.2108,0.95,0.3845,0.95,-1.3419,0.6604,True,medium,vibration_mm_s;rpm;throughput_units_min,belt_misalignment
2026-05-20T14:39:47,line1_motor1,60.91,1.575,1494.1,10.04,48.0,1.381,70.91,21.0,production,warning,bearing_wear,medium,0.0,-1.2971,0.55,1.8227,0.0,-0.8826,0.95,-0.2104,0.95,-1.9452,0.6604,True,medium,vibration_mm_s;rpm;throughput_units_min,belt_misalignment
2026-05-20T14:39:48,line1_motor1,59.6,1.525,1517.4,9.32,47.48,1.352,85.03,21.74,production,warning,bearing_wear,medium,0.0,-1.7022,0.55,1.5278,0.0,-1.5749,0.95,0.5282,0.95,-1.1556,0.6604,True,medium,vibration_mm_s;rpm;throughput_units_min,belt_misalignment
2026-05-20T14:39:49,line1_motor1,61.12,1.538,1490.4,9.43,48.88,1.36,83.56,21.26,production,warning,bearing_wear,medium,0.0,-1.2112,0.55,1.6187,0.0,-1.4564,0.95,-0.3301,0.95,-1.2283,0.6604,True,medium,vibration_mm_s;rpm;throughput_units_min,belt_misalignment
2026-05-20T14:39:50,line1_motor1,61.69,1.507,1568.0,9.94,51.0,1.371,80.46,21.43,production,warning,bearing_wear,medium,0.0,-1.0238,0.55,1.4329,0.0,-0.955,0.95,2.118,0.95,-1.3891,0.6604,True,medium,vibration_mm_s;rpm;throughput_units_min,belt_misalignment
2026-05-20T14:39:51,line1_motor1,60.16,1.444,1509.2,8.81,43.78,1.408,69.23,21.46,production,warning,bearing_wear,medium,0.0,-1.4975,0.55,1.0281,0.0,-2.0334,0.95,0.2555,0.95,-1.9874,0.6604,True,medium,vibration_mm_s;rpm;throughput_units_min,belt_misalignment
2026-05-20T14:39:52,line1_motor1,62.12,1.492,1475.7,10.19,49.0,1.427,80.41,20.8,production,warning,bearing_wear,medium,0.0,-0.8725,0.55,1.3569,0.0,-0.6966,0.95,-0.8012,0.95,-1.3655,0.6604,True,medium,vibration_mm_s;rpm;throughput_units_min,belt_misalignment
2026-05-20T14:39:53,line1_motor1,61.03,1.533,1481.6,9.24,47.76,1.367,72.17,21.81,production,warning,bearing_wear,medium,0.0,-1.2096,0.55,1.646,0.0,-1.6029,0.95,-0.6136,0.95,-1.7998,0.6604,True,medium,vibration_mm_s;rpm;throughput_units_min,belt_misalignment
2026-05-20T14:39:54,line1_motor1,63.0,1.505,1452.9,9.42,52.58,1.404,91.0,21.5,production,warning,bearing_wear,medium,0.0,-0.5855,0.55,1.4616,0.0,-1.4188,0.95,-1.5101,0.95,-0.7687,0.6604,True,medium,vibration_mm_s;rpm;throughput_units_min,belt_misalignment
2026-05-20T14:39:55,line1_motor1,60.04,1.517,1527.4,9.92,48.3,1.406,77.5,21.5,production,warning,bearing_wear,medium,0.0,-1.5094,0.55,1.5668,0.0,-0.9326,0.95,0.8323,0.95,-1.493,0.6604,True,medium,vibration_mm_s;rpm;throughput_units_min,belt_misalignment
