timestamp,machine_id,temperature_c,vibration_mm_s,rpm,current_a,load_pct,belt_speed_mps,throughput_units_min,ambient_temperature_c,operating_mode,machine_state,fault_label,fault_severity
2026-05-20T17:23:31,line1_motor1,56.11,2.619,1507.5,11.26,57.68,1.181,68.84,24.22,production,warning,belt_misalignment,high
2026-05-20T17:23:32,line1_motor1,54.79,2.599,1523.1,10.58,53.57,1.222,67.61,24.31,production,warning,belt_misalignment,high
2026-05-20T17:23:33,line1_motor1,57.83,2.65,1505.9,11.73,58.93,1.206,72.66,24.6,production,warning,belt_misalignment,high
2026-05-20T17:23:34,line1_motor1,54.79,2.585,1538.9,10.38,52.91,1.264,67.75,24.25,production,warning,belt_misalignment,high
2026-05-20T17:23:35,line1_motor1,56.82,2.553,1512.6,10.94,53.91,1.2,74.24,24.05,production,warning,belt_misalignment,high
2026-05-20T17:23:36,line1_motor1,56.08,2.563,1551.1,10.06,52.3,1.231,63.31,24.18,production,warning,belt_misalignment,high
2026-05-20T17:23:37,line1_motor1,55.89,2.592,1533.4,10.56,55.34,1.255,69.95,24.16,production,warning,belt_misalignment,high
2026-05-20T17:23:38,line1_motor1,54.06,2.572,1532.7,9.68,52.96,1.256,66.37,23.83,production,warning,belt_misalignment,high
2026-05-20T17:23:39,line1_motor1,57.33,2.61,1515.3,11.57,55.4,1.199,66.01,24.17,production,warning,belt_misalignment,high
2026-05-20T17:23:40,line1_motor1,54.84,2.629,1520.7,10.32,54.31,1.188,63.21,24.32,production,warning,belt_misalignment,high
2026-05-20T17:23:41,line1_motor1,55.84,2.586,1514.1,10.66,54.79,1.193,65.3,24.47,production,warning,belt_misalignment,high
2026-05-20T17:23:42,line1_motor1,54.96,2.578,1526.4,10.95,52.39,1.199,57.96,24.1,production,warning,belt_misalignment,high
2026-05-20T17:23:43,line1_motor1,55.34,2.62,1537.2,10.96,55.4,1.268,75.51,24.02,production,warning,belt_misalignment,high
2026-05-20T17:23:44,line1_motor1,56.62,2.657,1537.8,10.49,55.95,1.241,70.76,24.03,production,warning,belt_misalignment,high
2026-05-20T17:23:45,line1_motor1,55.74,2.598,1505.5,11.27,52.72,1.211,65.59,24.52,production,warning,belt_misalignment,high
2026-05-20T17:23:46,line1_motor1,54.76,2.585,1521.4,9.72,52.05,1.202,68.01,24.06,production,warning,belt_misalignment,high
2026-05-20T17:23:47,line1_motor1,57.29,2.709,1502.6,11.33,61.17,1.22,76.48,24.31,production,warning,belt_misalignment,high
2026-05-20T17:23:48,line1_motor1,54.43,2.644,1533.7,10.2,51.81,1.23,66.67,24.22,production,warning,belt_misalignment,high
2026-05-20T17:23:49,line1_motor1,58.22,2.649,1517.3,11.02,58.92,1.236,72.83,24.27,production,warning,belt_misalignment,high
2026-05-20T17:23:50,line1_motor1,54.85,2.658,1533.8,10.86,54.73,1.243,71.51,24.5,production,warning,belt_misalignment,high
2026-05-20T17:23:51,line1_motor1,56.13,2.716,1512.7,11.12,53.84,1.212,71.18,23.92,production,warning,belt_misalignment,high
2026-05-20T17:23:52,line1_motor1,57.4,2.653,1511.0,10.94,54.37,1.191,59.87,24.17,production,warning,belt_misalignment,high
2026-05-20T17:23:53,line1_motor1,55.75,2.64,1526.9,11.26,54.83,1.227,65.56,24.82,production,warning,belt_misalignment,high
2026-05-20T17:23:54,line1_motor1,56.44,2.658,1541.2,10.25,52.91,1.254,66.37,24.3,production,warning,belt_misalignment,high
2026-05-20T17:23:55,line1_motor1,55.88,2.618,1527.8,10.74,53.84,1.226,63.95,24.07,production,warning,belt_misalignment,high
2026-05-20T17:23:56,line1_motor1,55.53,2.634,1511.7,11.43,55.7,1.196,61.73,24.26,production,warning,belt_misalignment,high
2026-05-20T17:23:57,line1_motor1,56.35,2.682,1516.3,11.25,56.38,1.226,73.44,24.42,production,warning,belt_misalignment,high
2026-05-20T17:23:58,line1_motor1,56.44,2.698,1503.4,10.97,56.6,1.193,72.39,25.08,production,warning,belt_misalignment,high
2026-05-20T17:23:59,line1_motor1,54.46,2.631,1526.2,11.2,53.24,1.195,71.48,24.24,production,warning,belt_misalignment,high
2026-05-20T17:24:00,line1_motor1,58.23,0.596,1520.5,9.77,60.03,1.371,98.16,24.19,production,normal,normal,none
2026-05-20T17:24:01,line1_motor1,56.08,0.537,1527.0,9.38,54.54,1.38,86.42,24.5,production,normal,normal,none
2026-05-20T17:24:02,line1_motor1,56.68,0.601,1506.3,9.37,56.61,1.347,89.38,23.96,production,normal,normal,none
2026-05-20T17:24:03,line1_motor1,54.59,0.534,1510.0,9.47,50.21,1.36,78.99,23.75,production,normal,normal,none
2026-05-20T17:24:04,line1_motor1,56.87,0.549,1522.0,10.0,55.5,1.366,91.58,24.51,production,normal,normal,none
2026-05-20T17:24:05,line1_motor1,55.87,0.571,1504.1,10.09,59.62,1.388,89.13,24.04,production,normal,normal,none
2026-05-20T17:24:06,line1_motor1,55.48,0.613,1517.7,8.93,55.34,1.348,84.05,24.18,production,normal,normal,none
2026-05-20T17:24:07,line1_motor1,57.12,0.629,1510.4,9.89,58.23,1.334,87.29,24.29,production,normal,normal,none
2026-05-20T17:24:08,line1_motor1,56.73,0.557,1523.6,9.88,54.65,1.365,82.35,24.28,production,normal,normal,none
2026-05-20T17:24:09,line1_motor1,57.56,0.608,1520.0,9.78,55.8,1.379,91.07,24.9,production,normal,normal,none
2026-05-20T17:24:10,line1_motor1,55.38,0.546,1540.9,9.28,54.89,1.421,85.18,24.05,production,normal,normal,none
2026-05-20T17:24:11,line1_motor1,54.16,0.546,1524.0,9.47,52.61,1.405,80.43,23.87,production,normal,normal,none
2026-05-20T17:24:12,line1_motor1,56.88,0.574,1512.6,8.84,56.12,1.357,83.93,24.16,production,normal,normal,none
2026-05-20T17:24:13,line1_motor1,57.59,0.551,1522.9,10.11,56.97,1.389,94.65,24.43,production,normal,normal,none
2026-05-20T17:24:14,line1_motor1,54.89,0.62,1519.3,9.82,56.19,1.394,92.3,24.05,production,normal,normal,none
2026-05-20T17:24:15,line1_motor1,56.99,0.609,1522.6,10.37,59.78,1.384,93.91,24.12,production,normal,normal,none
2026-05-20T17:24:16,line1_motor1,57.33,0.595,1481.6,10.19,61.04,1.287,92.68,24.23,production,normal,normal,none
2026-05-20T17:24:17,line1_motor1,57.09,0.562,1501.8,9.9,58.06,1.34,84.96,24.2,production,normal,normal,none
2026-05-20T17:24:18,line1_motor1,54.16,0.536,1522.2,9.67,51.06,1.369,77.81,24.03,production,normal,normal,none
2026-05-20T17:24:19,line1_motor1,55.14,0.63,1517.1,9.89,57.12,1.356,94.54,24.58,production,normal,normal,none
2026-05-20T17:24:20,line1_motor1,55.6,0.536,1505.7,10.4,53.99,1.325,84.75,24.24,production,normal,normal,none
2026-05-20T17:24:21,line1_motor1,57.17,0.566,1521.3,10.32,57.13,1.369,81.57,24.05,production,normal,normal,none
2026-05-20T17:24:22,line1_motor1,55.56,0.54,1544.9,9.13,52.13,1.386,82.78,24.08,production,normal,normal,none
2026-05-20T17:24:23,line1_motor1,55.59,0.566,1498.8,9.27,54.56,1.344,85.0,24.22,production,normal,normal,none
2026-05-20T17:24:24,line1_motor1,58.22,0.617,1490.8,9.97,61.08,1.367,95.12,24.11,production,normal,normal,none
2026-05-20T17:24:25,line1_motor1,56.02,0.57,1521.3,9.98,58.32,1.374,91.5,23.63,production,normal,normal,none
2026-05-20T17:24:26,line1_motor1,56.55,0.63,1514.8,9.28,53.0,1.343,74.44,24.21,production,normal,normal,none
2026-05-20T17:24:27,line1_motor1,55.66,0.566,1512.5,9.34,57.31,1.372,95.07,24.58,production,normal,normal,none
2026-05-20T17:24:28,line1_motor1,55.06,0.565,1491.1,9.51,53.01,1.335,79.47,24.0,production,normal,normal,none
2026-05-20T17:24:29,line1_motor1,57.73,0.597,1530.0,10.13,59.29,1.379,87.63,23.71,production,normal,normal,none
2026-05-20T17:24:30,line1_motor1,59.17,0.601,1510.4,10.43,62.0,1.342,96.78,24.78,production,normal,normal,none
2026-05-20T17:24:31,line1_motor1,59.35,0.609,1508.7,9.31,59.43,1.347,93.41,23.84,production,normal,normal,none
2026-05-20T17:24:32,line1_motor1,55.29,0.557,1512.7,9.5,54.85,1.356,84.89,24.26,production,normal,normal,none
2026-05-20T17:24:33,line1_motor1,55.07,0.566,1526.0,9.46,54.99,1.369,89.46,24.24,production,normal,normal,none
2026-05-20T17:24:34,line1_motor1,57.86,0.612,1510.5,10.74,60.6,1.34,97.3,23.84,production,normal,normal,none
2026-05-20T17:24:35,line1_motor1,56.95,0.611,1537.6,9.82,57.8,1.391,92.93,24.28,production,normal,normal,none
2026-05-20T17:24:36,line1_motor1,57.86,0.602,1509.8,10.06,59.15,1.376,102.05,23.89,production,normal,normal,none
2026-05-20T17:24:37,line1_motor1,56.08,0.604,1525.5,9.97,57.47,1.369,90.61,24.33,production,normal,normal,none
2026-05-20T17:24:38,line1_motor1,57.34,0.586,1508.6,9.78,56.33,1.357,88.45,24.89,production,normal,normal,none
2026-05-20T17:24:39,line1_motor1,57.26,0.588,1505.7,9.21,59.91,1.364,96.42,24.69,production,normal,normal,none
2026-05-20T17:24:40,line1_motor1,59.14,0.65,1520.1,9.85,59.65,1.358,90.74,24.82,production,normal,normal,none
2026-05-20T17:24:41,line1_motor1,57.53,0.58,1511.3,10.15,59.27,1.365,96.96,23.93,production,normal,normal,none
2026-05-20T17:24:42,line1_motor1,55.47,0.587,1493.6,10.22,55.3,1.308,86.3,24.14,production,normal,normal,none
2026-05-20T17:24:43,line1_motor1,57.2,0.622,1506.3,10.45,59.17,1.369,92.35,23.88,production,normal,normal,none
2026-05-20T17:24:44,line1_motor1,55.9,0.572,1526.1,10.35,55.87,1.424,90.47,23.9,production,normal,normal,none
2026-05-20T17:24:45,line1_motor1,54.58,0.566,1513.0,9.55,54.81,1.377,87.03,23.73,production,normal,normal,none
2026-05-20T17:24:46,line1_motor1,56.73,0.565,1510.9,10.07,57.38,1.374,96.06,24.32,production,normal,normal,none
2026-05-20T17:24:47,line1_motor1,55.72,0.574,1534.4,9.91,54.98,1.396,89.03,23.91,production,normal,normal,none
2026-05-20T17:24:48,line1_motor1,58.42,0.596,1509.7,9.92,62.79,1.386,99.56,24.33,production,normal,normal,none
2026-05-20T17:24:49,line1_motor1,56.51,0.631,1521.0,10.69,59.69,1.367,85.95,24.07,production,normal,normal,none
2026-05-20T17:24:50,line1_motor1,57.28,0.559,1509.3,9.64,56.68,1.374,91.38,24.81,production,normal,normal,none
2026-05-20T17:24:51,line1_motor1,58.96,0.667,1504.5,10.16,57.49,1.314,83.06,23.84,production,normal,normal,none
2026-05-20T17:24:52,line1_motor1,58.51,0.595,1535.4,10.09,61.05,1.401,94.64,24.64,production,normal,normal,none
2026-05-20T17:24:53,line1_motor1,54.8,0.545,1525.5,9.73,53.86,1.368,83.66,24.3,production,normal,normal,none
2026-05-20T17:24:54,line1_motor1,55.28,0.61,1527.1,9.03,55.28,1.402,89.63,24.09,production,normal,normal,none
2026-05-20T17:24:55,line1_motor1,54.3,0.582,1510.0,9.45,54.56,1.377,84.53,24.41,production,normal,normal,none
2026-05-20T17:24:56,line1_motor1,57.55,0.584,1527.1,10.11,58.92,1.378,98.78,23.63,production,normal,normal,none
2026-05-20T17:24:57,line1_motor1,57.09,0.609,1538.2,9.21,55.29,1.385,88.74,24.02,production,normal,normal,none
2026-05-20T17:24:58,line1_motor1,56.96,0.627,1520.5,9.88,55.61,1.379,91.65,23.89,production,normal,normal,none
2026-05-20T17:24:59,line1_motor1,57.72,0.616,1502.5,9.24,56.97,1.354,83.83,23.94,production,normal,normal,none
2026-05-20T17:25:00,line1_motor1,56.31,0.591,1504.0,9.72,56.34,1.389,85.39,23.94,production,normal,normal,none
2026-05-20T17:25:01,line1_motor1,57.13,0.554,1511.7,9.54,57.4,1.363,89.58,23.85,production,normal,normal,none
2026-05-20T17:25:02,line1_motor1,56.92,0.578,1503.9,10.42,57.31,1.36,85.83,24.17,production,normal,normal,none
2026-05-20T17:25:03,line1_motor1,55.9,0.594,1531.5,9.96,55.93,1.385,90.42,24.08,production,normal,normal,none
2026-05-20T17:25:04,line1_motor1,54.18,0.578,1523.7,9.94,56.01,1.419,87.53,23.6,production,normal,normal,none
2026-05-20T17:25:05,line1_motor1,55.61,0.531,1516.3,9.52,52.66,1.405,84.61,24.45,production,normal,normal,none
2026-05-20T17:25:06,line1_motor1,56.47,0.616,1522.5,10.37,57.8,1.389,92.5,23.73,production,normal,normal,none
2026-05-20T17:25:07,line1_motor1,58.48,0.603,1504.3,10.01,59.87,1.344,87.6,23.74,production,normal,normal,none
2026-05-20T17:25:08,line1_motor1,56.65,0.541,1525.7,9.61,55.19,1.385,85.86,23.87,production,normal,normal,none
2026-05-20T17:25:09,line1_motor1,55.48,0.6,1514.3,10.06,55.13,1.374,88.19,23.83,production,normal,normal,none
2026-05-20T17:25:10,line1_motor1,56.57,0.637,1511.9,9.84,55.87,1.365,84.23,24.73,production,normal,normal,none
2026-05-20T17:25:11,line1_motor1,57.67,0.605,1521.7,10.18,57.9,1.386,94.91,23.81,production,normal,normal,none
2026-05-20T17:25:12,line1_motor1,57.45,0.612,1514.0,9.6,57.11,1.35,92.49,24.06,production,normal,normal,none
2026-05-20T17:25:13,line1_motor1,55.85,0.661,1500.9,9.91,58.08,1.377,93.73,24.04,production,normal,normal,none
2026-05-20T17:25:14,line1_motor1,55.89,0.547,1500.1,8.73,55.75,1.338,86.79,24.01,production,normal,normal,none
2026-05-20T17:25:15,line1_motor1,57.76,0.619,1528.6,9.92,56.8,1.366,82.96,23.96,production,normal,normal,none
2026-05-20T17:25:16,line1_motor1,57.71,0.599,1519.8,10.06,61.44,1.4,102.33,23.61,production,normal,normal,none
2026-05-20T17:25:17,line1_motor1,56.16,0.559,1521.4,8.61,53.25,1.362,80.4,24.0,production,normal,normal,none
2026-05-20T17:25:18,line1_motor1,57.11,0.566,1517.7,10.2,58.42,1.4,90.35,23.67,production,normal,normal,none
2026-05-20T17:25:19,line1_motor1,55.89,0.582,1547.7,9.46,53.37,1.385,78.17,23.91,production,normal,normal,none
2026-05-20T17:25:20,line1_motor1,56.6,0.566,1512.2,10.04,54.73,1.389,86.17,24.67,production,normal,normal,none
2026-05-20T17:25:21,line1_motor1,56.53,0.546,1502.7,9.59,56.23,1.351,92.91,23.85,production,normal,normal,none
2026-05-20T17:25:22,line1_motor1,55.39,0.53,1498.9,9.4,53.65,1.354,82.84,24.01,production,normal,normal,none
2026-05-20T17:25:23,line1_motor1,56.15,0.546,1509.7,10.08,53.86,1.36,79.06,24.02,production,normal,normal,none
2026-05-20T17:25:24,line1_motor1,55.04,0.551,1510.2,9.07,52.61,1.35,82.94,23.64,production,normal,normal,none
2026-05-20T17:25:25,line1_motor1,55.03,0.543,1521.3,9.48,54.14,1.376,86.16,23.32,production,normal,normal,none
2026-05-20T17:25:26,line1_motor1,56.21,0.596,1519.4,10.14,55.26,1.379,90.7,23.44,production,normal,normal,none
2026-05-20T17:25:27,line1_motor1,55.96,0.521,1537.0,9.42,51.5,1.36,83.6,23.75,production,normal,normal,none
2026-05-20T17:25:28,line1_motor1,56.44,0.584,1520.9,9.65,57.85,1.391,92.28,23.43,production,normal,normal,none
2026-05-20T17:25:29,line1_motor1,57.29,0.589,1523.3,9.61,56.34,1.37,88.8,23.8,production,normal,normal,none
2026-05-20T17:25:30,line1_motor1,55.19,0.541,1526.4,9.43,49.7,1.404,79.19,24.16,production,normal,normal,none
2026-05-20T17:25:31,line1_motor1,55.54,0.534,1544.3,9.22,51.34,1.427,77.2,23.97,production,normal,normal,none
2026-05-20T17:25:32,line1_motor1,56.37,0.65,1511.0,10.05,55.14,1.398,91.41,23.66,production,normal,normal,none
2026-05-20T17:25:33,line1_motor1,54.87,0.564,1539.0,9.22,52.04,1.413,86.85,24.04,production,normal,normal,none
2026-05-20T17:25:34,line1_motor1,55.03,0.572,1538.6,9.66,51.44,1.401,77.0,23.95,production,normal,normal,none
2026-05-20T17:25:35,line1_motor1,55.28,0.535,1533.0,9.1,53.07,1.412,87.44,23.87,production,normal,normal,none
2026-05-20T17:25:36,line1_motor1,54.84,0.546,1548.0,9.72,52.37,1.429,82.07,23.8,production,normal,normal,none
2026-05-20T17:25:37,line1_motor1,56.72,0.557,1529.4,9.56,56.62,1.393,88.05,23.9,production,normal,normal,none
2026-05-20T17:25:38,line1_motor1,54.47,0.561,1544.8,9.29,50.62,1.371,79.97,23.95,production,normal,normal,none
2026-05-20T17:25:39,line1_motor1,54.72,0.534,1519.0,9.87,51.7,1.356,81.16,23.77,production,normal,normal,none
2026-05-20T17:25:40,line1_motor1,51.45,0.544,1538.8,8.91,45.69,1.413,72.74,23.76,production,normal,normal,none
2026-05-20T17:25:41,line1_motor1,56.01,0.654,1511.9,10.56,57.49,1.35,89.36,23.76,production,normal,normal,none
2026-05-20T17:25:42,line1_motor1,54.53,0.546,1538.2,9.14,50.58,1.407,81.83,24.07,production,normal,normal,none
2026-05-20T17:25:43,line1_motor1,55.73,0.621,1522.1,9.57,54.59,1.365,81.81,23.76,production,normal,normal,none
2026-05-20T17:25:44,line1_motor1,55.49,0.562,1528.9,9.3,52.91,1.388,79.97,23.65,production,normal,normal,none
2026-05-20T17:25:45,line1_motor1,56.28,0.563,1521.9,9.17,53.43,1.343,81.78,23.92,production,normal,normal,none
2026-05-20T17:25:46,line1_motor1,54.52,0.522,1527.2,8.78,48.98,1.358,78.2,24.03,production,normal,normal,none
2026-05-20T17:25:47,line1_motor1,52.5,0.499,1513.3,9.32,48.39,1.388,83.78,23.55,production,normal,normal,none
2026-05-20T17:25:48,line1_motor1,56.33,0.59,1497.8,10.16,55.25,1.339,91.6,24.1,production,normal,normal,none
2026-05-20T17:25:49,line1_motor1,52.98,0.482,1536.9,8.9,45.49,1.439,73.41,23.95,production,normal,normal,none
2026-05-20T17:25:50,line1_motor1,53.53,0.5,1560.5,8.64,44.63,1.392,72.84,24.02,production,normal,normal,none
2026-05-20T17:25:51,line1_motor1,52.86,0.495,1534.6,9.27,47.22,1.412,71.48,24.36,production,normal,normal,none
2026-05-20T17:25:52,line1_motor1,52.68,0.504,1548.4,9.19,46.03,1.391,71.95,23.73,production,normal,normal,none
2026-05-20T17:25:53,line1_motor1,56.72,0.558,1523.2,10.1,54.43,1.404,84.56,24.24,production,normal,normal,none
2026-05-20T17:25:54,line1_motor1,56.08,0.547,1522.2,9.39,53.4,1.382,82.92,23.57,production,normal,normal,none
2026-05-20T17:25:55,line1_motor1,54.09,0.57,1531.8,8.63,50.29,1.358,83.1,23.63,production,normal,normal,none
2026-05-20T17:25:56,line1_motor1,52.95,0.499,1544.5,8.6,45.38,1.428,75.73,23.86,production,normal,normal,none
2026-05-20T17:25:57,line1_motor1,54.65,0.591,1526.0,8.31,50.79,1.403,76.49,23.6,production,normal,normal,none
2026-05-20T17:25:58,line1_motor1,52.29,0.534,1515.8,8.18,44.81,1.378,70.07,24.09,production,normal,normal,none
2026-05-20T17:25:59,line1_motor1,52.05,0.496,1533.9,8.91,44.62,1.374,68.39,23.7,production,normal,normal,none
2026-05-20T17:26:00,line1_motor1,54.49,0.487,1539.1,8.79,46.67,1.356,65.4,23.43,production,normal,normal,none
2026-05-20T17:26:01,line1_motor1,55.2,0.575,1533.7,9.34,52.18,1.39,78.86,24.36,production,normal,normal,none
2026-05-20T17:26:02,line1_motor1,52.94,0.561,1541.9,8.25,46.97,1.376,68.58,24.0,production,normal,normal,none
2026-05-20T17:26:03,line1_motor1,53.55,0.564,1511.3,8.82,50.48,1.358,76.34,24.02,production,normal,normal,none
2026-05-20T17:26:04,line1_motor1,54.77,0.548,1535.5,9.11,52.18,1.364,85.16,23.97,production,normal,normal,none
2026-05-20T17:26:05,line1_motor1,53.88,0.566,1529.0,8.96,49.5,1.431,80.9,23.63,production,normal,normal,none
2026-05-20T17:26:06,line1_motor1,51.84,0.471,1537.6,8.7,43.45,1.409,71.9,24.56,production,normal,normal,none
2026-05-20T17:26:07,line1_motor1,53.3,0.488,1543.9,9.27,46.54,1.426,69.08,23.64,production,normal,normal,none
2026-05-20T17:26:08,line1_motor1,52.98,0.546,1534.3,8.65,45.47,1.423,76.5,23.97,production,normal,normal,none
2026-05-20T17:26:09,line1_motor1,53.07,0.538,1549.6,8.94,47.69,1.421,78.8,23.85,production,normal,normal,none
2026-05-20T17:26:10,line1_motor1,52.17,0.483,1554.8,8.49,43.07,1.439,70.19,24.16,production,normal,normal,none
2026-05-20T17:26:11,line1_motor1,52.59,0.55,1532.7,9.48,46.56,1.389,72.2,23.88,production,normal,normal,none
2026-05-20T17:26:12,line1_motor1,52.81,0.479,1542.8,8.28,41.49,1.391,70.71,23.81,production,normal,normal,none
2026-05-20T17:26:13,line1_motor1,53.32,0.515,1522.1,9.19,48.72,1.389,80.98,23.93,production,normal,normal,none
2026-05-20T17:26:14,line1_motor1,51.95,0.494,1549.5,8.92,44.7,1.413,71.88,24.21,production,normal,normal,none
2026-05-20T17:26:15,line1_motor1,51.43,0.459,1529.7,8.41,41.97,1.417,67.83,23.67,production,normal,normal,none
2026-05-20T17:26:16,line1_motor1,50.69,0.511,1543.9,8.4,40.74,1.419,75.81,24.47,production,normal,normal,none
2026-05-20T17:26:17,line1_motor1,54.04,0.539,1548.4,8.74,46.85,1.393,76.55,23.96,production,normal,normal,none
2026-05-20T17:26:18,line1_motor1,53.43,0.498,1573.4,8.86,44.48,1.435,67.39,23.32,production,normal,normal,none
2026-05-20T17:26:19,line1_motor1,53.81,0.552,1540.2,8.67,47.77,1.412,75.74,23.86,production,normal,normal,none
2026-05-20T17:26:20,line1_motor1,53.07,0.529,1544.6,8.24,42.1,1.392,73.85,23.58,production,normal,normal,none
2026-05-20T17:26:21,line1_motor1,53.6,0.527,1521.9,8.43,47.55,1.363,80.0,23.67,production,normal,normal,none
2026-05-20T17:26:22,line1_motor1,53.43,0.499,1527.0,9.27,44.71,1.377,68.42,23.62,production,normal,normal,none
2026-05-20T17:26:23,line1_motor1,52.97,0.534,1522.4,8.42,41.37,1.371,68.13,23.9,production,normal,normal,none
2026-05-20T17:26:24,line1_motor1,51.61,0.492,1533.6,7.68,41.87,1.396,60.57,23.4,production,normal,normal,none
2026-05-20T17:26:25,line1_motor1,52.47,0.507,1548.1,8.48,42.21,1.403,63.32,23.52,production,normal,normal,none
2026-05-20T17:26:26,line1_motor1,51.61,0.522,1553.1,8.25,41.05,1.393,68.35,24.07,production,normal,normal,none
2026-05-20T17:26:27,line1_motor1,52.47,0.507,1543.1,8.4,44.61,1.379,71.91,23.17,production,normal,normal,none
2026-05-20T17:26:28,line1_motor1,53.28,0.491,1519.2,9.06,45.7,1.363,72.44,23.56,production,normal,normal,none
2026-05-20T17:26:29,line1_motor1,51.37,0.549,1536.5,8.01,43.5,1.422,71.97,23.02,production,normal,normal,none
2026-05-20T17:26:30,line1_motor1,52.71,0.57,1546.2,8.39,43.66,1.416,75.64,24.14,production,normal,normal,none
2026-05-20T17:26:31,line1_motor1,52.69,0.486,1534.7,8.6,43.19,1.365,66.86,23.7,production,normal,normal,none
2026-05-20T17:26:32,line1_motor1,50.19,0.511,1537.5,8.43,39.51,1.422,63.57,23.71,production,normal,normal,none
2026-05-20T17:26:33,line1_motor1,51.52,0.456,1533.8,8.46,42.4,1.455,70.53,23.74,production,normal,normal,none
2026-05-20T17:26:34,line1_motor1,51.05,0.478,1552.5,8.13,41.68,1.437,69.73,23.62,production,normal,normal,none
2026-05-20T17:26:35,line1_motor1,52.83,0.495,1520.0,8.65,43.51,1.375,66.05,23.93,production,normal,normal,none
2026-05-20T17:26:36,line1_motor1,53.55,0.503,1531.0,8.67,43.68,1.361,68.51,24.03,production,normal,normal,none
2026-05-20T17:26:37,line1_motor1,51.27,0.52,1544.6,8.26,38.44,1.383,63.2,23.72,production,normal,normal,none
2026-05-20T17:26:38,line1_motor1,52.78,0.501,1530.6,8.47,43.55,1.37,69.51,23.59,production,normal,normal,none
2026-05-20T17:26:39,line1_motor1,50.72,0.471,1540.3,7.9,40.76,1.408,63.22,23.68,production,normal,normal,none
2026-05-20T17:26:40,line1_motor1,53.45,0.487,1548.5,8.68,44.2,1.381,62.17,24.49,production,normal,normal,none
2026-05-20T17:26:41,line1_motor1,54.67,0.507,1525.9,8.26,46.33,1.362,71.45,23.41,production,normal,normal,none
2026-05-20T17:26:42,line1_motor1,53.09,0.485,1501.6,8.32,44.4,1.351,66.81,24.29,production,normal,normal,none
2026-05-20T17:26:43,line1_motor1,51.53,0.462,1529.9,8.26,42.48,1.386,67.82,23.84,production,normal,normal,none
2026-05-20T17:26:44,line1_motor1,53.73,0.511,1537.4,8.62,47.8,1.412,78.0,23.58,production,normal,normal,none
2026-05-20T17:26:45,line1_motor1,51.79,0.466,1542.3,8.88,43.8,1.374,67.76,23.23,production,normal,normal,none
2026-05-20T17:26:46,line1_motor1,52.5,0.499,1522.0,8.81,40.36,1.395,58.07,23.43,production,normal,normal,none
2026-05-20T17:26:47,line1_motor1,53.16,0.491,1544.6,8.78,42.41,1.377,62.36,23.99,production,normal,normal,none
2026-05-20T17:26:48,line1_motor1,52.35,0.537,1545.1,8.64,40.77,1.385,65.58,23.63,production,normal,normal,none
2026-05-20T17:26:49,line1_motor1,51.56,0.458,1557.3,8.13,40.37,1.405,59.85,23.93,production,normal,normal,none
2026-05-20T17:26:50,line1_motor1,50.34,0.472,1542.6,8.5,38.74,1.428,67.07,24.18,production,normal,normal,none
2026-05-20T17:26:51,line1_motor1,50.83,0.461,1541.3,8.82,40.6,1.365,62.99,23.41,production,normal,normal,none
2026-05-20T17:26:52,line1_motor1,50.39,0.537,1560.8,8.2,39.36,1.399,69.01,23.5,production,normal,normal,none
2026-05-20T17:26:53,line1_motor1,50.99,0.503,1549.7,8.87,43.11,1.425,71.26,23.54,production,normal,normal,none
2026-05-20T17:26:54,line1_motor1,51.23,0.489,1529.8,8.96,46.29,1.383,73.48,23.67,production,normal,normal,none
2026-05-20T17:26:55,line1_motor1,50.75,0.453,1556.3,8.06,39.34,1.397,61.35,23.36,production,normal,normal,none
2026-05-20T17:26:56,line1_motor1,51.62,0.477,1525.5,8.64,44.13,1.393,72.15,23.15,production,normal,normal,none
2026-05-20T17:26:57,line1_motor1,51.79,0.499,1562.5,8.3,42.27,1.411,66.85,23.82,production,normal,normal,none
2026-05-20T17:26:58,line1_motor1,51.13,0.468,1529.5,8.54,43.56,1.398,66.56,23.54,production,normal,normal,none
2026-05-20T17:26:59,line1_motor1,52.92,0.526,1518.9,9.0,47.59,1.379,77.82,23.26,production,normal,normal,none
2026-05-20T17:27:00,line1_motor1,53.21,0.512,1551.0,8.38,42.32,1.415,71.19,23.74,production,normal,normal,none
2026-05-20T17:27:01,line1_motor1,51.32,0.482,1540.2,8.24,39.92,1.385,65.39,23.72,production,normal,normal,none
2026-05-20T17:27:02,line1_motor1,54.14,0.477,1535.1,8.27,45.39,1.374,71.42,23.37,production,normal,normal,none
2026-05-20T17:27:03,line1_motor1,51.13,0.505,1527.5,8.64,44.21,1.4,78.69,23.57,production,normal,normal,none
2026-05-20T17:27:04,line1_motor1,51.43,0.556,1547.1,8.57,41.91,1.396,65.03,23.97,production,normal,normal,none
2026-05-20T17:27:05,line1_motor1,52.44,0.531,1549.7,8.28,43.55,1.404,65.32,23.62,production,normal,normal,none
2026-05-20T17:27:06,line1_motor1,50.96,0.514,1539.3,8.17,40.35,1.398,69.91,23.29,production,normal,normal,none
2026-05-20T17:27:07,line1_motor1,54.23,0.489,1545.6,9.08,44.75,1.447,77.96,23.67,production,normal,normal,none
2026-05-20T17:27:08,line1_motor1,49.04,0.473,1549.7,8.4,40.27,1.411,70.28,23.68,production,normal,normal,none
